seq_index,start_position,end_position,is_reversed_complement
1089,61,68,0
1089,68,75,0
1703,56,63,0
1703,63,70,0
1822,47,54,0
1822,54,61,0
2118,69,76,0
2118,76,83,0
5000,3,10,0
5000,10,17,0
4816,10,17,0
4816,17,24,0
2774,9,16,0
2774,16,23,0
2774,126,133,0
2774,133,140,0
2712,150,157,0
2712,157,164,0
5348,35,42,0
5348,42,49,0
3449,91,98,0
3449,98,105,0
4171,34,41,0
4171,41,48,0
4171,101,108,0
4171,108,115,0
3051,147,154,0
3051,154,161,0
4642,34,41,0
4642,41,48,0
4642,101,108,0
4642,108,115,0
5840,27,34,0
5840,34,41,0
4952,69,76,0
4952,76,83,0
990,140,147,0
990,147,154,0
5670,119,126,0
5670,126,133,0
5910,135,142,0
5910,142,149,0
5028,123,130,0
5028,130,137,0
4839,66,73,0
4839,73,80,0
4140,69,76,0
4140,76,83,0
1492,118,125,0
1492,125,132,0
2608,6,13,0
2608,13,20,0
902,76,83,0
902,83,90,0
2649,109,116,0
2649,116,123,0
2649,16,23,0
2649,23,30,0
663,64,71,0
663,71,78,0
562,69,76,0
562,76,83,0
2924,6,13,0
2924,13,20,0
2311,114,121,0
2311,121,128,0
5972,34,41,0
5972,41,48,0
5972,101,108,0
5972,108,115,0
2122,6,13,0
2122,13,20,0
5899,11,18,0
5899,18,25,0
4074,138,145,0
4074,145,152,0
973,23,30,0
973,30,37,0
2344,69,76,0
2344,76,83,0
352,103,110,0
352,110,117,0
3227,47,54,0
3227,54,61,0
2172,19,26,0
2172,26,33,0
2127,147,154,0
2127,154,161,0
4071,20,27,0
4071,27,34,0
4715,112,119,0
4715,119,126,0
5237,14,21,0
5237,21,28,0
5605,31,38,0
5605,38,45,0
1419,10,17,0
1419,17,24,0
3137,69,76,0
3137,76,83,0
5646,29,36,0
5646,36,43,0
1177,43,50,0
1177,50,57,0
2922,69,76,0
2922,76,83,0
4630,50,57,0
4630,57,64,0
5953,47,54,0
5953,54,61,0
1290,27,34,0
1290,34,41,0
3213,99,106,0
3213,106,113,0
4808,47,54,0
4808,54,61,0
1467,140,147,0
1467,147,154,0
1476,35,42,0
1476,42,49,0
2564,143,150,0
2564,150,157,0
1162,4,11,0
1162,11,18,0
5504,114,121,0
5504,121,128,0
5504,69,76,0
5504,76,83,0
782,22,29,0
782,29,36,0
3330,60,67,0
3330,67,74,0
4202,107,114,0
4202,114,121,0
286,110,117,0
286,117,124,0
286,91,98,0
286,98,105,0
5421,9,16,0
5421,16,23,0
4257,64,71,0
4257,71,78,0
3,90,97,0
3,97,104,0
4400,40,47,0
4400,47,54,0
4400,35,42,0
4400,42,49,0
4183,18,25,0
4183,25,32,0
5770,113,120,0
5770,120,127,0
2345,26,33,0
2345,33,40,0
2108,34,41,0
2108,41,48,0
2108,101,108,0
2108,108,115,0
2939,21,28,0
2939,28,35,0
2939,154,161,0
2939,161,168,0
4302,122,129,0
4302,129,136,0
3998,57,64,0
3998,64,71,0
4273,124,131,0
4273,131,138,0
2025,35,42,0
2025,42,49,0
5302,24,31,0
5302,31,38,0
