seq_index,start_position,end_position,is_reversed_complement
4985,8,13,0
4985,19,24,0
4985,31,36,0
4985,53,58,0
4985,56,61,0
4985,64,69,0
7328,16,21,0
4699,43,48,0
4575,20,25,0
4575,68,73,0
4575,75,80,0
7143,16,21,0
7143,19,24,0
7143,44,49,0
7143,60,65,0
7143,63,68,0
6072,49,54,0
2287,57,62,0
2287,62,67,0
1702,69,74,0
1955,11,16,0
1955,29,34,0
1955,33,38,0
1955,50,55,0
1955,62,67,0
1955,70,75,0
2349,70,75,0
7684,11,16,0
7684,18,23,0
5974,30,35,0
5974,34,39,0
5974,37,42,0
2840,50,55,0
2840,54,59,0
2875,71,76,0
686,6,11,0
686,22,27,0
7352,9,14,0
184,14,19,0
184,74,79,0
1089,41,46,0
1089,47,52,0
2014,5,10,0
7271,37,42,0
3292,51,56,0
1703,46,51,0
3219,74,79,0
4887,34,39,0
4887,41,46,0
4887,57,62,0
4887,71,76,0
1265,37,42,0
7343,6,11,0
7343,31,36,0
7343,37,42,0
7343,48,53,0
7343,62,67,0
182,26,31,0
182,45,50,0
182,65,70,0
182,73,78,0
7450,17,22,0
7450,66,71,0
1822,60,65,0
550,16,21,0
550,20,25,0
6651,41,46,0
3645,38,43,0
3645,52,57,0
3645,76,81,0
3718,21,26,0
6705,30,35,0
6705,33,38,0
3854,27,32,0
3854,31,36,0
3854,74,79,0
4583,16,21,0
4583,22,27,0
636,15,20,0
3162,27,32,0
3162,54,59,0
7214,3,8,0
7214,30,35,0
7214,52,57,0
1049,49,54,0
1049,69,74,0
1275,25,30,0
1275,33,38,0
7198,3,8,0
7198,48,53,0
801,15,20,0
801,24,29,0
2988,8,13,0
3761,26,31,0
3761,44,49,0
4356,12,17,0
4356,73,78,0
3407,12,17,0
843,27,32,0
843,70,75,0
4737,56,61,0
4737,68,73,0
58,78,83,0
5639,11,16,0
5639,56,61,0
5639,71,76,0
6689,10,15,0
1170,48,53,0
2449,41,46,0
2449,44,49,0
2449,47,52,0
365,70,75,0
1101,27,32,0
1101,36,41,0
1101,41,46,0
1101,45,50,0
78,35,40,0
78,41,46,0
1387,59,64,0
1387,63,68,0
2745,40,45,0
4526,70,75,0
3291,9,14,0
4237,2,7,0
4237,6,11,0
4237,32,37,0
4237,73,78,0
3650,45,50,0
2919,58,63,0
2919,72,77,0
2919,76,81,0
6974,44,49,0
6974,71,76,0
7653,33,38,0
7653,58,63,0
7653,76,81,0
2782,17,22,0
2782,49,54,0
2782,54,59,0
5000,41,46,0
5377,65,70,0
484,59,64,0
5857,19,24,0
5857,40,45,0
5857,70,75,0
7168,14,19,0
7709,6,11,0
731,5,10,0
731,61,66,0
6514,13,18,0
6514,34,39,0
6097,29,34,0
6097,35,40,0
6097,44,49,0
7606,9,14,0
7559,3,8,0
7559,45,50,0
3569,58,63,0
1895,44,49,0
1895,62,67,0
5034,6,11,0
4168,14,19,0
4168,37,42,0
4168,63,68,0
5491,58,63,0
6172,7,12,0
6172,72,77,0
5977,60,65,0
7926,50,55,0
2085,36,41,0
2085,72,77,0
1872,36,41,0
1872,66,71,0
437,11,16,0
437,49,54,0
1768,4,9,0
1768,33,38,0
1768,58,63,0
435,19,24,0
435,26,31,0
6815,7,12,0
7932,14,19,0
453,78,83,0
6541,21,26,0
3043,19,24,0
3043,31,36,0
3043,56,61,0
1051,28,33,0
1051,56,61,0
1051,66,71,0
1373,31,36,0
7421,29,34,0
7421,33,38,0
2774,10,15,0
2774,28,33,0
6221,19,24,0
4782,3,8,0
4782,10,15,0
4782,35,40,0
4782,60,65,0
4782,64,69,0
4782,79,84,0
1603,45,50,0
7472,5,10,0
7472,27,32,0
2040,14,19,0
3088,39,44,0
3134,18,23,0
3134,53,58,0
3134,72,77,0
594,46,51,0
1905,42,47,0
2203,3,8,0
2203,9,14,0
2203,12,17,0
6637,7,12,0
6637,56,61,0
6637,64,69,0
6637,67,72,0
936,54,59,0
324,15,20,0
324,31,36,0
324,39,44,0
324,58,63,0
615,26,31,0
615,34,39,0
615,39,44,0
3422,13,18,0
3422,78,83,0
4802,3,8,0
4802,19,24,0
4802,47,52,0
2998,54,59,0
4050,70,75,0
6581,18,23,0
6581,69,74,0
6581,73,78,0
4671,56,61,0
1220,14,19,0
1220,21,26,0
1220,52,57,0
144,16,21,0
7696,44,49,0
1496,27,32,0
1496,37,42,0
4231,27,32,0
4231,46,51,0
1844,25,30,0
5936,49,54,0
3727,49,54,0
5839,31,36,0
3808,37,42,0
3808,50,55,0
4341,38,43,0
4341,56,61,0
7314,19,24,0
7314,50,55,0
969,15,20,0
969,33,38,0
969,45,50,0
1669,39,44,0
4917,19,24,0
4917,75,80,0
157,60,65,0
1660,36,41,0
895,16,21,0
895,20,25,0
6981,28,33,0
6981,58,63,0
6981,62,67,0
7114,16,21,0
2712,38,43,0
2712,51,56,0
2712,77,82,0
4155,18,23,0
4155,46,51,0
1069,9,14,0
1069,59,64,0
5850,61,66,0
2302,3,8,0
2302,56,61,0
117,60,65,0
5348,27,32,0
5348,45,50,0
1146,6,11,0
1146,15,20,0
1146,19,24,0
7113,51,56,0
1044,8,13,0
1044,61,66,0
6575,56,61,0
5158,3,8,0
2139,19,24,0
2139,24,29,0
7538,70,75,0
3062,34,39,0
3062,38,43,0
3791,67,72,0
1835,31,36,0
1835,43,48,0
1835,74,79,0
5586,43,48,0
3449,19,24,0
3449,30,35,0
3449,65,70,0
3449,68,73,0
1281,23,28,0
1281,29,34,0
1281,36,41,0
3042,22,27,0
3051,55,60,0
4328,8,13,0
4328,18,23,0
4328,53,58,0
2535,51,56,0
3690,40,45,0
3690,56,61,0
216,3,8,0
216,16,21,0
3494,16,21,0
4795,33,38,0
4795,47,52,0
6417,24,29,0
6417,31,36,0
6417,51,56,0
6695,37,42,0
6695,72,77,0
2420,63,68,0
2420,76,81,0
4922,27,32,0
6796,58,63,0
411,76,81,0
875,18,23,0
6000,63,68,0
6000,77,82,0
7095,51,56,0
7095,62,67,0
1474,71,76,0
4124,75,80,0
1527,75,80,0
4642,24,29,0
4642,39,44,0
4104,10,15,0
6410,41,46,0
2259,18,23,0
5278,61,66,0
5278,64,69,0
7669,18,23,0
7669,21,26,0
7669,73,78,0
4648,5,10,0
7686,7,12,0
4725,25,30,0
4725,35,40,0
6811,27,32,0
6811,56,61,0
2478,9,14,0
2478,17,22,0
2478,44,49,0
6356,47,52,0
6356,65,70,0
794,6,11,0
794,12,17,0
794,34,39,0
794,37,42,0
794,50,55,0
7580,24,29,0
7580,64,69,0
7646,66,71,0
907,50,55,0
6269,54,59,0
6763,28,33,0
2408,14,19,0
2408,72,77,0
1301,5,10,0
722,64,69,0
5812,61,66,0
1636,72,77,0
5118,59,64,0
5118,70,75,0
2181,39,44,0
2181,57,62,0
2181,60,65,0
2181,66,71,0
649,27,32,0
3079,16,21,0
3079,47,52,0
3079,73,78,0
2441,35,40,0
1231,9,14,0
1231,12,17,0
1231,44,49,0
1231,54,59,0
6845,15,20,0
6845,62,67,0
366,25,30,0
366,44,49,0
2238,5,10,0
2238,72,77,0
5157,23,28,0
5157,29,34,0
5997,43,48,0
5997,61,66,0
7570,18,23,0
7570,25,30,0
7570,42,47,0
6454,22,27,0
6454,25,30,0
6454,65,70,0
4990,6,11,0
4990,52,57,0
3358,59,64,0
3358,71,76,0
3446,6,11,0
3446,37,42,0
4514,43,48,0
4657,60,65,0
2978,25,30,0
2978,58,63,0
2356,14,19,0
1457,45,50,0
1457,51,56,0
1457,77,82,0
1864,26,31,0
1115,19,24,0
2540,34,39,0
5048,47,52,0
315,27,32,0
315,57,62,0
315,60,65,0
3930,45,50,0
3930,48,53,0
3930,70,75,0
3930,74,79,0
5304,61,66,0
5304,77,82,0
5154,10,15,0
5154,42,47,0
5154,63,68,0
1731,3,8,0
1731,19,24,0
1731,42,47,0
4188,22,27,0
7927,22,27,0
7927,55,60,0
6024,10,15,0
6024,30,35,0
7861,56,61,0
5570,23,28,0
1713,10,15,0
5642,78,83,0
486,41,46,0
486,53,58,0
6152,20,25,0
4116,20,25,0
4116,36,41,0
4116,61,66,0
4116,74,79,0
4044,13,18,0
5224,59,64,0
7455,25,30,0
701,37,42,0
2262,39,44,0
2387,31,36,0
2387,72,77,0
3191,32,37,0
1641,21,26,0
1641,59,64,0
4325,11,16,0
4325,42,47,0
1397,8,13,0
2018,46,51,0
2018,52,57,0
2018,60,65,0
743,75,80,0
2128,11,16,0
4771,9,14,0
4771,20,25,0
4771,48,53,0
4823,53,58,0
4876,31,36,0
4876,57,62,0
5670,40,45,0
5670,55,60,0
5729,8,13,0
5729,50,55,0
3772,13,18,0
3772,54,59,0
3772,57,62,0
3772,61,66,0
3772,68,73,0
3772,76,81,0
6110,11,16,0
6110,60,65,0
6261,76,81,0
7207,3,8,0
7207,9,14,0
7207,37,42,0
7207,78,83,0
7364,72,77,0
5006,37,42,0
1042,38,43,0
1042,56,61,0
1042,70,75,0
1042,75,80,0
3355,13,18,0
3355,22,27,0
3355,29,34,0
3355,35,40,0
3355,53,58,0
3355,60,65,0
5810,51,56,0
5810,72,77,0
328,3,8,0
328,26,31,0
328,45,50,0
5290,49,54,0
6901,14,19,0
6288,51,56,0
6920,11,16,0
6920,23,28,0
6920,50,55,0
6999,50,55,0
6999,54,59,0
2111,69,74,0
5070,4,9,0
5070,74,79,0
7150,42,47,0
7150,45,50,0
7318,67,72,0
6015,35,40,0
7332,14,19,0
7332,51,56,0
1102,6,11,0
1102,53,58,0
7875,4,9,0
7875,11,16,0
7875,42,47,0
533,36,41,0
533,58,63,0
1559,7,12,0
1559,12,17,0
1559,15,20,0
5380,23,28,0
5658,48,53,0
4605,50,55,0
4605,63,68,0
6562,50,55,0
6562,73,78,0
6168,32,37,0
6168,36,41,0
6168,55,60,0
6168,58,63,0
3020,21,26,0
3020,36,41,0
3116,44,49,0
4205,34,39,0
235,75,80,0
1791,34,39,0
1791,45,50,0
5201,23,28,0
5201,46,51,0
5201,68,73,0
5910,48,53,0
7868,41,46,0
7868,47,52,0
7868,53,58,0
4002,11,16,0
4002,17,22,0
5028,34,39,0
2509,24,29,0
2509,52,57,0
5092,10,15,0
5092,39,44,0
5092,48,53,0
2162,35,40,0
2162,51,56,0
2089,35,40,0
4442,24,29,0
7242,37,42,0
6866,44,49,0
6897,4,9,0
5144,5,10,0
5144,27,32,0
5144,33,38,0
5144,56,61,0
4353,30,35,0
6125,37,42,0
6125,76,81,0
7583,11,16,0
883,17,22,0
2690,22,27,0
2690,51,56,0
4146,26,31,0
4609,4,9,0
4609,8,13,0
4609,65,70,0
4609,76,81,0
7202,3,8,0
7202,58,63,0
7304,46,51,0
2671,45,50,0
2671,57,62,0
607,58,63,0
607,67,72,0
4839,21,26,0
4839,34,39,0
4839,69,74,0
2895,48,53,0
2895,67,72,0
4140,6,11,0
4140,53,58,0
4140,69,74,0
232,19,24,0
232,64,69,0
4087,36,41,0
4087,53,58,0
4087,64,69,0
4399,20,25,0
4399,72,77,0
6029,16,21,0
6029,73,78,0
6989,32,37,0
6989,66,71,0
7711,6,11,0
7711,41,46,0
7711,77,82,0
7753,4,9,0
7753,14,19,0
7753,17,22,0
7753,21,26,0
7753,60,65,0
1168,9,14,0
1168,46,51,0
5750,25,30,0
7028,45,50,0
7028,63,68,0
4316,52,57,0
5815,57,62,0
3783,13,18,0
3783,27,32,0
3783,35,40,0
3783,54,59,0
3783,63,68,0
4470,8,13,0
4470,35,40,0
4470,60,65,0
5725,8,13,0
5725,30,35,0
7731,16,21,0
326,22,27,0
6460,15,20,0
6460,71,76,0
4596,65,70,0
6465,59,64,0
3437,26,31,0
5789,44,49,0
5789,51,56,0
7089,36,41,0
7089,50,55,0
7089,78,83,0
1829,7,12,0
1829,39,44,0
1829,53,58,0
1829,57,62,0
5906,28,33,0
5906,47,52,0
709,45,50,0
3565,35,40,0
3565,40,45,0
3565,68,73,0
3565,75,80,0
4512,3,8,0
4512,37,42,0
4512,40,45,0
4512,69,74,0
7006,16,21,0
7006,24,29,0
7006,32,37,0
7426,41,46,0
2188,15,20,0
2188,31,36,0
1492,11,16,0
1492,45,50,0
320,64,69,0
2608,24,29,0
2608,27,32,0
2608,54,59,0
2608,61,66,0
5392,68,73,0
902,72,77,0
7227,3,8,0
7227,34,39,0
3055,41,46,0
4017,21,26,0
4017,52,57,0
2649,41,46,0
2649,62,67,0
1758,32,37,0
7486,13,18,0
7486,32,37,0
3308,32,37,0
3308,47,52,0
3308,64,69,0
3696,22,27,0
3608,40,45,0
159,56,61,0
159,65,70,0
159,75,80,0
2475,64,69,0
3036,15,20,0
5654,61,66,0
7391,55,60,0
3989,6,11,0
663,29,34,0
663,40,45,0
663,73,78,0
3758,4,9,0
3758,16,21,0
3758,37,42,0
4846,26,31,0
4266,61,66,0
4266,71,76,0
5476,23,28,0
3117,13,18,0
3117,41,46,0
5148,8,13,0
5148,23,28,0
3970,5,10,0
3970,23,28,0
3970,46,51,0
3970,72,77,0
3970,75,80,0
630,25,30,0
630,78,83,0
994,44,49,0
994,75,80,0
2870,44,49,0
2870,62,67,0
4472,53,58,0
4472,58,63,0
5965,16,21,0
5965,22,27,0
5965,34,39,0
7512,73,78,0
3648,13,18,0
3648,19,24,0
3648,34,39,0
7260,18,23,0
7260,21,26,0
7260,41,46,0
4443,70,75,0
6130,16,21,0
6130,22,27,0
130,12,17,0
130,26,31,0
569,19,24,0
6722,37,42,0
6722,59,64,0
3736,41,46,0
3736,57,62,0
562,36,41,0
562,46,51,0
562,58,63,0
7508,9,14,0
7508,25,30,0
7508,37,42,0
7508,45,50,0
5801,37,42,0
5801,42,47,0
6876,28,33,0
6380,33,38,0
6556,33,38,0
2080,11,16,0
6657,7,12,0
6657,10,15,0
6657,26,31,0
6657,29,34,0
5007,16,21,0
5007,20,25,0
285,4,9,0
285,9,14,0
3351,65,70,0
