seq_index,start_position,end_position,is_reversed_complement
3287,106,115,0
3287,136,145,0
435,6,15,0
435,36,45,0
5840,78,87,0
5840,108,117,0
2895,78,87,0
2895,108,117,0
326,126,135,0
326,156,165,0
588,107,116,0
588,137,146,0
5559,75,84,0
5559,105,114,0
5571,6,15,0
5571,36,45,0
2512,88,97,0
2512,118,127,0
4698,121,130,0
4698,151,160,0
4296,45,54,0
4296,75,84,0
4567,114,123,0
4567,144,153,0
3706,68,77,0
3706,98,107,0
5648,108,117,0
5648,138,147,0
5533,65,74,0
5533,95,104,0
4272,60,69,0
4272,90,99,0
2230,65,74,0
2230,95,104,0
887,128,137,0
887,158,167,0
3527,65,74,0
3527,95,104,0
4469,78,87,0
4469,108,117,0
1741,75,84,0
1741,105,114,0
1157,24,33,0
1157,54,63,0
5431,88,97,0
5431,118,127,0
4253,128,137,0
4253,158,167,0
1194,65,74,0
1194,95,104,0
223,14,23,0
223,44,53,0
4474,6,15,0
4474,36,45,0
45,47,56,0
45,77,86,0
4371,83,92,0
4371,113,122,0
3469,6,15,0
3469,36,45,0
3922,29,38,0
3922,59,68,0
5717,87,96,0
5717,117,126,0
3972,66,75,0
3972,96,105,0
1045,6,15,0
1045,36,45,0
1006,65,74,0
1006,95,104,0
1590,30,39,0
1590,60,69,0
1322,125,134,0
1322,155,164,0
1109,86,95,0
1109,116,125,0
2685,75,84,0
2685,105,114,0
1485,14,23,0
1485,44,53,0
1425,102,111,0
1425,132,141,0
4735,27,36,0
4735,57,66,0
1982,129,138,0
1982,159,168,0
4189,117,126,0
4189,147,156,0
2293,86,95,0
2293,116,125,0
1299,6,15,0
1299,36,45,0
2104,19,28,0
2104,49,58,0
5137,87,96,0
5137,117,126,0
3784,108,117,0
3784,138,147,0
2227,61,70,0
2227,91,100,0
4298,29,38,0
4298,59,68,0
530,94,103,0
530,124,133,0
400,100,109,0
400,130,139,0
4763,88,97,0
4763,118,127,0
4242,65,74,0
4242,95,104,0
2117,29,38,0
2117,59,68,0
1451,60,69,0
1451,90,99,0
3504,127,136,0
3504,157,166,0
4964,86,95,0
4964,116,125,0
1065,47,56,0
1065,77,86,0
976,75,84,0
976,105,114,0
3237,92,101,0
3237,122,131,0
27,65,74,0
27,95,104,0
6053,7,16,0
6053,37,46,0
3724,93,102,0
3724,123,132,0
870,65,74,0
870,95,104,0
5213,96,105,0
5213,126,135,0
280,37,46,0
280,67,76,0
1512,75,84,0
1512,105,114,0
4804,47,56,0
4804,77,86,0
4161,114,123,0
4161,144,153,0
617,78,87,0
617,108,117,0
4019,118,127,0
4019,148,157,0
2944,120,129,0
2944,150,159,0
3247,44,53,0
3247,74,83,0
5233,32,41,0
5233,62,71,0
3443,30,39,0
3443,60,69,0
5994,6,15,0
5994,36,45,0
1711,6,15,0
1711,36,45,0
5289,83,92,0
5289,113,122,0
2404,6,15,0
2404,36,45,0
3394,65,74,0
3394,95,104,0
5123,78,87,0
5123,108,117,0
1662,78,87,0
1662,108,117,0
3118,6,15,0
3118,36,45,0
2860,60,69,0
2860,90,99,0
3850,106,115,0
3850,136,145,0
5085,40,49,0
5085,70,79,0
1564,29,38,0
1564,59,68,0
239,78,87,0
239,108,117,0
1648,83,92,0
1648,113,122,0
268,45,54,0
268,75,84,0
696,126,135,0
696,156,165,0
2049,95,104,0
2049,125,134,0
2902,65,74,0
2902,95,104,0
583,120,129,0
583,150,159,0
4089,108,117,0
4089,138,147,0
4480,71,80,0
4480,101,110,0
5021,65,74,0
5021,95,104,0
2893,71,80,0
2893,101,110,0
179,72,81,0
179,102,111,0
5699,6,15,0
5699,36,45,0
5139,99,108,0
5139,129,138,0
5179,90,99,0
5179,120,129,0
4343,65,74,0
4343,95,104,0
3434,119,128,0
3434,149,158,0
3737,96,105,0
3737,126,135,0
5138,78,87,0
5138,108,117,0
