seq_index,start_position,end_position,is_reversed_complement
4171,119,126,0
4171,147,154,0
4171,157,164,0
4642,119,126,0
4642,147,154,0
4642,157,164,0
5972,119,126,0
5972,147,154,0
5972,157,164,0
409,52,59,0
409,80,87,0
409,90,97,0
1852,52,59,0
1852,80,87,0
1852,90,97,0
2108,119,126,0
2108,147,154,0
2108,157,164,0
3787,52,59,0
3787,80,87,0
3787,90,97,0
3538,52,59,0
3538,80,87,0
3538,90,97,0
1083,52,59,0
1083,80,87,0
1083,90,97,0
433,52,59,0
433,80,87,0
433,90,97,0
1982,107,114,0
1982,135,142,0
1982,145,152,0
5817,52,59,0
5817,80,87,0
5817,90,97,0
6018,52,59,0
6018,80,87,0
6018,90,97,0
1391,52,59,0
1391,80,87,0
1391,90,97,0
3514,119,126,0
3514,147,154,0
3514,157,164,0
4884,52,59,0
4884,80,87,0
4884,90,97,0
1778,119,126,0
1778,147,154,0
1778,157,164,0
805,119,126,0
805,147,154,0
805,157,164,0
1088,52,59,0
1088,80,87,0
1088,90,97,0
2836,52,59,0
2836,80,87,0
2836,90,97,0
785,52,59,0
785,80,87,0
785,90,97,0
1675,119,126,0
1675,147,154,0
1675,157,164,0
292,52,59,0
292,80,87,0
292,90,97,0
4493,119,126,0
4493,147,154,0
4493,157,164,0
4729,119,126,0
4729,147,154,0
4729,157,164,0
2641,119,126,0
2641,147,154,0
2641,157,164,0
