seq_index,start_position,end_position,is_reversed_complement
2840,5,11,0
2840,73,79,0
3292,36,42,0
3292,104,110,0
1822,40,46,0
1822,108,114,0
3323,51,57,0
3323,119,125,0
1525,31,37,0
1525,99,105,0
1525,26,32,0
1525,94,100,0
1905,57,63,0
1905,125,131,0
3422,69,75,0
3422,137,143,0
3727,60,66,0
3727,128,134,0
3808,73,79,0
3808,141,147,0
4155,38,44,0
4155,106,112,0
3139,32,38,0
3139,100,106,0
5158,29,35,0
5158,97,103,0
411,29,35,0
411,97,103,0
5278,68,74,0
5278,136,142,0
2238,55,61,0
2238,123,129,0
2238,67,73,0
2238,135,141,0
2238,49,55,0
2238,117,123,0
2356,59,65,0
2356,127,133,0
2949,54,60,0
2949,122,128,0
5144,62,68,0
5144,130,136,0
4316,38,44,0
4316,106,112,0
5906,57,63,0
5906,125,131,0
5906,26,32,0
5906,94,100,0
4472,23,29,0
4472,91,97,0
6130,48,54,0
6130,116,122,0
2808,2,8,0
2808,70,76,0
3273,6,12,0
3273,74,80,0
5972,90,96,0
5972,158,164,0
1941,27,33,0
1941,95,101,0
2122,36,42,0
2122,104,110,0
4593,32,38,0
4593,100,106,0
753,25,31,0
753,93,99,0
2520,66,72,0
2520,134,140,0
5287,19,25,0
5287,87,93,0
282,0,6,0
282,68,74,0
3159,36,42,0
3159,104,110,0
3334,63,69,0
3334,131,137,0
2968,35,41,0
2968,103,109,0
2574,19,25,0
2574,87,93,0
3227,41,47,0
3227,109,115,0
2183,0,6,0
2183,68,74,0
4715,35,41,0
4715,103,109,0
3659,27,33,0
3659,95,101,0
8,31,37,0
8,99,105,0
5605,66,72,0
5605,134,140,0
4787,56,62,0
4787,124,130,0
1805,54,60,0
1805,122,128,0
5993,42,48,0
5993,110,116,0
2422,22,28,0
2422,90,96,0
4083,32,38,0
4083,100,106,0
4762,31,37,0
4762,99,105,0
1253,43,49,0
1253,111,117,0
1949,27,33,0
1949,95,101,0
5849,68,74,0
5849,136,142,0
3445,31,37,0
3445,99,105,0
3910,92,98,0
3910,160,166,0
1476,32,38,0
1476,100,106,0
129,35,41,0
129,103,109,0
2634,46,52,0
2634,114,120,0
2217,91,97,0
2217,159,165,0
2217,23,29,0
2217,91,97,0
269,54,60,0
269,122,128,0
4001,1,7,0
4001,69,75,0
4355,29,35,0
4355,97,103,0
4008,51,57,0
4008,119,125,0
5926,62,68,0
5926,130,136,0
2348,31,37,0
2348,99,105,0
436,68,74,0
436,136,142,0
782,36,42,0
782,104,110,0
286,69,75,0
286,137,143,0
2428,73,79,0
2428,141,147,0
3622,22,28,0
3622,90,96,0
2413,32,38,0
2413,100,106,0
158,47,53,0
158,115,121,0
1278,54,60,0
1278,122,128,0
1821,54,60,0
1821,122,128,0
5762,69,75,0
5762,137,143,0
5160,24,30,0
5160,92,98,0
2488,37,43,0
2488,105,111,0
852,44,50,0
852,112,118,0
2333,37,43,0
2333,105,111,0
2253,26,32,0
2253,94,100,0
947,71,77,0
947,139,145,0
1784,58,64,0
1784,126,132,0
1784,52,58,0
1784,120,126,0
4714,22,28,0
4714,90,96,0
5433,22,28,0
5433,90,96,0
3044,90,96,0
3044,158,164,0
4522,38,44,0
4522,106,112,0
1103,36,42,0
1103,104,110,0
1880,33,39,0
1880,101,107,0
4176,40,46,0
4176,108,114,0
1497,62,68,0
1497,130,136,0
5486,49,55,0
5486,117,123,0
410,59,65,0
410,127,133,0
5052,22,28,0
5052,90,96,0
2528,2,8,0
2528,70,76,0
2528,70,76,0
2528,138,144,0
4195,34,40,0
4195,102,108,0
416,2,8,0
416,70,76,0
416,39,45,0
416,107,113,0
3515,74,80,0
3515,142,148,0
4603,46,52,0
4603,114,120,0
4251,25,31,0
4251,93,99,0
4054,38,44,0
4054,106,112,0
1212,36,42,0
1212,104,110,0
353,42,48,0
353,110,116,0
2254,23,29,0
2254,91,97,0
3993,62,68,0
3993,130,136,0
1070,40,46,0
1070,108,114,0
1070,68,74,0
1070,136,142,0
1070,65,71,0
1070,133,139,0
5581,35,41,0
5581,103,109,0
4718,27,33,0
4718,95,101,0
6103,32,38,0
6103,100,106,0
2658,67,73,0
2658,135,141,0
2658,19,25,0
2658,87,93,0
5068,23,29,0
5068,91,97,0
5068,91,97,0
5068,159,165,0
4560,30,36,0
4560,98,104,0
