seq_index,start_position,end_position,is_reversed_complement
3321,68,77,0
3321,84,93,0
3321,112,121,0
1941,9,18,0
1941,25,34,0
1941,53,62,0
4614,75,84,0
4614,91,100,0
4614,119,128,0
3794,75,84,0
3794,91,100,0
3794,119,128,0
301,89,98,0
301,105,114,0
301,133,142,0
830,26,35,0
830,42,51,0
830,70,79,0
5047,40,49,0
5047,56,65,0
5047,84,93,0
3077,41,50,0
3077,57,66,0
3077,85,94,0
6115,55,64,0
6115,71,80,0
6115,99,108,0
4871,86,95,0
4871,102,111,0
4871,130,139,0
624,69,78,0
624,85,94,0
624,113,122,0
4144,69,78,0
4144,85,94,0
4144,113,122,0
3904,45,54,0
3904,61,70,0
3904,89,98,0
3185,109,118,0
3185,125,134,0
3185,153,162,0
2932,10,19,0
2932,26,35,0
2932,54,63,0
1560,69,78,0
1560,85,94,0
1560,113,122,0
4203,43,52,0
4203,59,68,0
4203,87,96,0
3200,78,87,0
3200,94,103,0
3200,122,131,0
1144,48,57,0
1144,64,73,0
1144,92,101,0
4656,69,78,0
4656,85,94,0
4656,113,122,0
5363,105,114,0
5363,121,130,0
5363,149,158,0
228,110,119,0
228,126,135,0
228,154,163,0
1827,46,55,0
1827,62,71,0
1827,90,99,0
4346,78,87,0
4346,94,103,0
4346,122,131,0
2798,21,30,0
2798,37,46,0
2798,65,74,0
