seq_index,start_position,end_position,is_reversed_complement
636,75,84,0
636,91,100,0
636,103,112,0
484,12,21,0
484,28,37,0
484,40,49,0
4235,123,132,0
4235,139,148,0
4235,151,160,0
915,78,87,0
915,94,103,0
915,106,115,0
2090,10,19,0
2090,26,35,0
2090,38,47,0
4614,93,102,0
4614,109,118,0
4614,121,130,0
3661,115,124,0
3661,131,140,0
3661,143,152,0
5234,75,84,0
5234,91,100,0
5234,103,112,0
2034,26,35,0
2034,42,51,0
2034,54,63,0
2363,92,101,0
2363,108,117,0
2363,120,129,0
5047,40,49,0
5047,56,65,0
5047,68,77,0
5764,68,77,0
5764,84,93,0
5764,96,105,0
3300,36,45,0
3300,52,61,0
3300,64,73,0
3300,41,50,0
3300,57,66,0
3300,69,78,0
2458,126,135,0
2458,142,151,0
2458,154,163,0
4735,32,41,0
4735,48,57,0
4735,60,69,0
3714,35,44,0
3714,51,60,0
3714,63,72,0
5058,2,11,0
5058,18,27,0
5058,30,39,0
5017,56,65,0
5017,72,81,0
5017,84,93,0
1178,125,134,0
1178,141,150,0
1178,153,162,0
880,20,29,0
880,36,45,0
880,48,57,0
2486,71,80,0
2486,87,96,0
2486,99,108,0
2498,41,50,0
2498,57,66,0
2498,69,78,0
3194,102,111,0
3194,118,127,0
3194,130,139,0
1037,125,134,0
1037,141,150,0
1037,153,162,0
4894,88,97,0
4894,104,113,0
4894,116,125,0
2324,36,45,0
2324,52,61,0
2324,64,73,0
2954,75,84,0
2954,91,100,0
2954,103,112,0
2834,108,117,0
2834,124,133,0
2834,136,145,0
3790,115,124,0
3790,131,140,0
3790,143,152,0
3790,69,78,0
3790,85,94,0
3790,97,106,0
5937,56,65,0
5937,72,81,0
5937,84,93,0
5505,68,77,0
5505,84,93,0
5505,96,105,0
2119,118,127,0
2119,134,143,0
2119,146,155,0
687,56,65,0
687,72,81,0
687,84,93,0
4346,78,87,0
4346,94,103,0
4346,106,115,0
