seq_index,start_position,end_position,is_reversed_complement
4985,48,54,0
4985,139,145,0
4985,144,150,0
4985,149,155,0
4699,4,10,0
4699,11,17,0
4699,16,22,0
4699,93,99,0
4699,103,109,0
4699,138,144,0
4575,160,166,0
6072,11,17,0
6072,107,113,0
6072,134,140,0
6072,138,144,0
6072,157,163,0
2287,58,64,0
2287,73,79,0
2287,98,104,0
2287,111,117,0
2287,116,122,0
2287,119,125,0
2287,150,156,0
2287,162,168,0
1702,11,17,0
1702,49,55,0
1702,134,140,0
1702,148,154,0
1702,156,162,0
1955,0,6,0
1955,45,51,0
1955,56,62,0
1955,126,132,0
2349,48,54,0
5974,2,8,0
5974,21,27,0
5974,101,107,0
5974,157,163,0
3405,2,8,0
3405,17,23,0
3405,21,27,0
3405,60,66,0
3405,112,118,0
3405,134,140,0
3405,138,144,0
2840,16,22,0
2840,31,37,0
2840,35,41,0
2840,40,46,0
2840,63,69,0
2840,101,107,0
2840,114,120,0
2840,121,127,0
2840,133,139,0
2840,137,143,0
2840,153,159,0
2840,162,168,0
2875,8,14,0
2875,96,102,0
686,10,16,0
686,17,23,0
686,58,64,0
686,90,96,0
686,95,101,0
686,98,104,0
184,0,6,0
184,30,36,0
184,93,99,0
184,128,134,0
184,160,166,0
1089,7,13,0
1089,11,17,0
2014,46,52,0
2014,51,57,0
2014,65,71,0
3292,44,50,0
1703,41,47,0
1703,90,96,0
3219,11,17,0
3219,93,99,0
3219,101,107,0
3219,134,140,0
3219,138,144,0
4887,123,129,0
4887,137,143,0
421,0,6,0
421,7,13,0
421,15,21,0
421,40,46,0
421,102,108,0
421,111,117,0
421,130,136,0
1265,23,29,0
1265,60,66,0
1265,64,70,0
1265,101,107,0
182,9,15,0
182,41,47,0
182,50,56,0
182,102,108,0
182,160,166,0
1822,54,60,0
1822,102,108,0
1822,107,113,0
1822,124,130,0
1822,128,134,0
1822,149,155,0
1822,153,159,0
4029,11,17,0
4029,22,28,0
4029,46,52,0
4029,56,62,0
4029,116,122,0
4029,123,129,0
4029,134,140,0
4029,142,148,0
4029,146,152,0
4029,154,160,0
4029,160,166,0
550,17,23,0
550,28,34,0
550,55,61,0
550,60,66,0
550,67,73,0
550,121,127,0
3323,24,30,0
3323,41,47,0
3323,54,60,0
3323,60,66,0
3323,104,110,0
2118,2,8,0
2118,96,102,0
2118,107,113,0
2118,143,149,0
2118,149,155,0
2118,153,159,0
2118,161,167,0
5434,36,42,0
5434,100,106,0
5434,131,137,0
5434,145,151,0
5434,150,156,0
3297,53,59,0
3297,61,67,0
3297,107,113,0
3297,127,133,0
3645,17,23,0
3645,30,36,0
3645,36,42,0
3645,67,73,0
3645,95,101,0
3645,125,131,0
3645,146,152,0
3718,1,7,0
3718,48,54,0
3854,4,10,0
3854,20,26,0
3854,93,99,0
3854,101,107,0
3854,128,134,0
3854,134,140,0
3854,138,144,0
3854,157,163,0
4583,12,18,0
4583,21,27,0
4583,41,47,0
4583,104,110,0
4583,121,127,0
4583,128,134,0
636,13,19,0
636,30,36,0
636,33,39,0
636,126,132,0
636,161,167,0
729,22,28,0
729,39,45,0
729,112,118,0
729,142,148,0
729,150,156,0
729,160,166,0
3162,6,12,0
3162,150,156,0
1049,6,12,0
1049,41,47,0
1049,46,52,0
1049,111,117,0
1049,130,136,0
1049,155,161,0
1275,30,36,0
1275,57,63,0
801,114,120,0
801,128,134,0
801,139,145,0
801,153,159,0
2988,13,19,0
2988,29,35,0
2988,135,141,0
2988,158,164,0
3761,2,8,0
3761,133,139,0
3761,146,152,0
4356,9,15,0
4356,126,132,0
3407,6,12,0
3407,90,96,0
3407,96,102,0
3407,101,107,0
3407,104,110,0
3407,109,115,0
102,34,40,0
102,127,133,0
525,15,21,0
525,29,35,0
525,65,71,0
525,73,79,0
525,95,101,0
525,109,115,0
525,133,139,0
843,2,8,0
843,23,29,0
843,26,32,0
843,33,39,0
843,60,66,0
843,141,147,0
843,144,150,0
843,149,155,0
4737,139,145,0
58,30,36,0
58,51,57,0
58,96,102,0
58,102,108,0
58,118,124,0
5639,19,25,0
5639,22,28,0
5639,33,39,0
5639,42,48,0
5639,72,78,0
5639,117,123,0
5639,126,132,0
5639,153,159,0
5639,156,162,0
1170,52,58,0
1170,96,102,0
1170,106,112,0
1170,110,116,0
1170,126,132,0
1170,151,157,0
2449,42,48,0
2449,66,72,0
2449,148,154,0
2449,155,161,0
2449,162,168,0
365,108,114,0
1101,34,40,0
1101,45,51,0
1101,65,71,0
78,12,18,0
78,93,99,0
1387,48,54,0
1387,52,58,0
1387,118,124,0
1387,138,144,0
2745,52,58,0
2745,128,134,0
2745,133,139,0
2745,136,142,0
4526,36,42,0
4526,49,55,0
4526,147,153,0
3942,24,30,0
3942,34,40,0
3942,54,60,0
3942,95,101,0
3942,161,167,0
3291,95,101,0
3291,123,129,0
4237,2,8,0
4237,34,40,0
4237,63,69,0
4237,100,106,0
4237,110,116,0
4237,145,151,0
4237,150,156,0
4237,153,159,0
3650,47,53,0
3650,136,142,0
2919,13,19,0
2919,30,36,0
2919,33,39,0
2919,126,132,0
2919,161,167,0
2782,13,19,0
2782,38,44,0
2782,53,59,0
2782,57,63,0
2782,63,69,0
2782,104,110,0
5000,21,27,0
5000,30,36,0
5000,63,69,0
5377,153,159,0
484,2,8,0
484,58,64,0
484,92,98,0
484,100,106,0
484,129,135,0
5857,19,25,0
5857,40,46,0
5857,66,72,0
5857,73,79,0
5857,94,100,0
5857,104,110,0
731,39,45,0
731,106,112,0
731,150,156,0
6097,32,38,0
6097,38,44,0
3569,41,47,0
3569,71,77,0
3569,111,117,0
3569,116,122,0
3569,141,147,0
1895,63,69,0
1895,96,102,0
1895,119,125,0
1895,123,129,0
1895,158,164,0
5034,0,6,0
5034,36,42,0
5034,47,53,0
5034,100,106,0
5034,123,129,0
5034,126,132,0
4168,0,6,0
4168,4,10,0
4168,17,23,0
4168,27,33,0
4168,33,39,0
5491,99,105,0
5491,113,119,0
5491,133,139,0
5491,148,154,0
3287,59,65,0
3287,158,164,0
5977,2,8,0
5977,19,25,0
5977,95,101,0
5977,101,107,0
5977,110,116,0
5977,114,120,0
5977,135,141,0
5977,141,147,0
5977,148,154,0
5977,159,165,0
5822,17,23,0
5822,146,152,0
5822,150,156,0
5822,162,168,0
2085,37,43,0
2085,73,79,0
2085,117,123,0
1872,0,6,0
1872,19,25,0
1872,48,54,0
1872,140,146,0
437,23,29,0
437,40,46,0
437,139,145,0
437,147,153,0
437,154,160,0
437,157,163,0
437,161,167,0
1525,30,36,0
1525,119,125,0
1525,154,160,0
1525,157,163,0
1768,2,8,0
1768,21,27,0
435,110,116,0
435,118,124,0
435,123,129,0
435,151,157,0
3381,44,50,0
3381,73,79,0
3381,90,96,0
3381,107,113,0
3381,160,166,0
5454,11,17,0
5454,130,136,0
5454,149,155,0
5454,153,159,0
5454,156,162,0
453,1,7,0
453,24,30,0
453,106,112,0
453,111,117,0
2981,27,33,0
2981,60,66,0
4950,37,43,0
4950,41,47,0
4950,98,104,0
4950,117,123,0
205,16,22,0
205,64,70,0
205,102,108,0
205,121,127,0
3043,21,27,0
3043,125,131,0
3043,156,162,0
1051,93,99,0
1051,100,106,0
1051,155,161,0
1373,24,30,0
1373,37,43,0
1373,128,134,0
1373,134,140,0
4816,136,142,0
3586,37,43,0
3586,72,78,0
2774,16,22,0
2774,33,39,0
2774,93,99,0
2774,105,111,0
2774,133,139,0
2774,157,163,0
4782,12,18,0
4782,90,96,0
4782,102,108,0
4782,126,132,0
4782,135,141,0
4782,142,148,0
4271,7,13,0
4271,16,22,0
4271,17,23,0
4271,20,26,0
4271,28,34,0
4271,58,64,0
4271,158,164,0
5584,19,25,0
5584,71,77,0
5584,156,162,0
1603,38,44,0
1603,52,58,0
1603,66,72,0
1603,69,75,0
1603,112,118,0
1603,120,126,0
1603,129,135,0
2040,56,62,0
2040,99,105,0
2040,134,140,0
2040,144,150,0
3088,5,11,0
3088,44,50,0
3088,58,64,0
3088,62,68,0
3088,94,100,0
3088,144,150,0
3134,21,27,0
3134,65,71,0
3134,106,112,0
3134,132,138,0
594,3,9,0
594,27,33,0
594,35,41,0
594,109,115,0
594,113,119,0
594,123,129,0
594,145,151,0
594,161,167,0
1905,7,13,0
1905,116,122,0
1905,124,130,0
1905,139,145,0
1905,151,157,0
1905,161,167,0
2203,0,6,0
2203,93,99,0
2203,128,134,0
2203,134,140,0
2203,157,163,0
936,5,11,0
936,15,21,0
936,99,105,0
