seq_index,start_position,end_position,is_reversed_complement
11949,2,9,0
11949,82,89,0
11949,83,90,0
11949,92,99,0
1702,18,25,0
1702,46,53,0
1702,71,78,0
1702,138,145,0
12426,43,50,0
12426,49,56,0
12426,114,121,0
12426,140,147,0
7684,11,18,0
7684,43,50,0
7684,52,59,0
7684,100,107,0
7684,121,128,0
3405,82,89,0
1089,2,9,0
1089,17,24,0
1089,39,46,0
1089,71,78,0
2014,8,15,0
2014,34,41,0
2014,59,66,0
2014,66,73,0
2014,83,90,0
11279,42,49,0
11279,152,159,0
3219,8,15,0
3219,56,63,0
3219,76,83,0
3219,106,113,0
3219,132,139,0
11250,19,26,0
11250,25,32,0
11250,63,70,0
11250,105,112,0
11250,121,128,0
421,44,51,0
4029,101,108,0
4029,126,133,0
4029,152,159,0
8059,10,17,0
8059,33,40,0
8059,83,90,0
8059,108,115,0
8059,114,121,0
8059,146,153,0
8659,72,79,0
8659,78,85,0
3854,19,26,0
3854,93,100,0
3854,129,136,0
3162,14,21,0
3162,27,34,0
3162,83,90,0
3162,89,96,0
3162,112,119,0
3162,143,150,0
9522,18,25,0
2988,112,119,0
2988,147,154,0
4356,9,16,0
4356,15,22,0
4356,37,44,0
4356,97,104,0
4356,123,130,0
4356,129,136,0
4356,142,149,0
4356,143,150,0
12796,1,8,0
12796,4,11,0
12796,108,115,0
12796,153,160,0
8551,1,8,0
8551,77,84,0
8551,82,89,0
8551,88,95,0
8551,94,101,0
8551,99,106,0
9265,41,48,0
9265,49,56,0
10453,8,15,0
10453,102,109,0
10453,128,135,0
10453,131,138,0
10453,145,152,0
843,27,34,0
843,49,56,0
843,70,77,0
843,72,79,0
843,111,118,0
843,134,141,0
4737,71,78,0
4737,103,110,0
4737,109,116,0
4737,120,127,0
58,44,51,0
58,62,69,0
1170,143,150,0
365,3,10,0
365,29,36,0
365,75,82,0
365,102,109,0
365,111,118,0
365,123,130,0
365,145,152,0
9328,5,12,0
9328,41,48,0
9328,48,55,0
9328,59,66,0
9328,76,83,0
9328,82,89,0
9328,136,143,0
9328,138,145,0
9328,139,146,0
9328,145,152,0
9151,12,19,0
9151,22,29,0
9151,107,114,0
9151,129,136,0
9151,135,142,0
9151,136,143,0
9151,145,152,0
1101,13,20,0
1101,20,27,0
1101,26,33,0
1101,39,46,0
1101,52,59,0
1101,63,70,0
1101,69,76,0
1101,71,78,0
1101,83,90,0
1101,93,100,0
1101,104,111,0
1101,135,142,0
78,44,51,0
11024,3,10,0
11024,17,24,0
11024,38,45,0
11024,92,99,0
11024,95,102,0
11024,104,111,0
6802,4,11,0
6802,13,20,0
6802,52,59,0
6802,79,86,0
6802,98,105,0
6802,136,143,0
6802,137,144,0
2919,18,25,0
2919,46,53,0
2919,86,93,0
2919,92,99,0
2919,98,105,0
2919,101,108,0
2919,106,113,0
7653,24,31,0
7437,22,29,0
7437,59,66,0
7437,104,111,0
7437,123,130,0
7437,128,135,0
7437,131,138,0
7437,143,150,0
2782,20,27,0
6818,29,36,0
6818,55,62,0
6818,70,77,0
6818,106,113,0
6818,132,139,0
5857,15,22,0
5857,82,89,0
5857,88,95,0
5857,107,114,0
7709,12,19,0
7709,29,36,0
7709,35,42,0
7709,41,48,0
7709,47,54,0
7709,62,69,0
11924,81,88,0
11924,127,134,0
731,112,119,0
731,130,137,0
11774,5,12,0
11774,34,41,0
11774,61,68,0
11774,122,129,0
11774,125,132,0
11774,134,141,0
7559,4,11,0
7559,13,20,0
7559,63,70,0
7559,68,75,0
7559,69,76,0
7559,96,103,0
7559,104,111,0
7559,105,112,0
7559,133,140,0
1895,6,13,0
1895,14,21,0
1895,30,37,0
1895,81,88,0
1895,98,105,0
11109,20,27,0
11109,49,56,0
11109,74,81,0
11109,105,112,0
13270,42,49,0
13270,53,60,0
13270,64,71,0
13270,93,100,0
13270,102,109,0
13270,105,112,0
13270,107,114,0
13270,133,140,0
5977,37,44,0
5977,60,67,0
5977,74,81,0
5977,94,101,0
5977,104,111,0
7291,6,13,0
7291,65,72,0
7291,74,81,0
7291,81,88,0
8917,0,7,0
8917,12,19,0
8917,32,39,0
8917,158,165,0
1525,63,70,0
1525,89,96,0
1525,101,108,0
1525,133,140,0
1525,134,141,0
1525,140,147,0
1525,155,162,0
6815,54,61,0
6815,87,94,0
6815,92,99,0
6815,132,139,0
6815,145,152,0
6815,155,162,0
435,3,10,0
435,65,72,0
435,115,122,0
435,158,165,0
11844,27,34,0
11844,69,76,0
11844,79,86,0
11844,98,105,0
11844,104,111,0
4950,48,55,0
4950,54,61,0
11868,4,11,0
11868,97,104,0
11868,100,107,0
11868,144,151,0
3043,69,76,0
1373,21,28,0
1373,66,73,0
1373,75,82,0
1373,78,85,0
1373,89,96,0
1373,106,113,0
1373,132,139,0
1373,144,151,0
1373,152,159,0
1373,158,165,0
9557,6,13,0
9557,78,85,0
9557,144,151,0
13914,8,15,0
13914,18,25,0
13914,54,61,0
13914,120,127,0
9317,31,38,0
9317,122,129,0
10260,33,40,0
10260,58,65,0
10260,65,72,0
3088,32,39,0
3088,89,96,0
3088,123,130,0
2203,13,20,0
2203,78,85,0
2203,150,157,0
12177,46,53,0
12177,49,56,0
12177,102,109,0
5400,51,58,0
5400,57,64,0
5400,72,79,0
5400,78,85,0
5400,81,88,0
5400,92,99,0
5400,155,162,0
12345,19,26,0
12345,31,38,0
12345,79,86,0
12345,135,142,0
12702,1,8,0
12702,43,50,0
12702,74,81,0
12702,80,87,0
12702,110,117,0
4050,14,21,0
4050,56,63,0
4050,75,82,0
4050,107,114,0
12634,57,64,0
12634,106,113,0
12634,143,150,0
13949,32,39,0
13949,56,63,0
13949,69,76,0
13949,94,101,0
7885,27,34,0
7885,36,43,0
7885,88,95,0
7885,93,100,0
7885,107,114,0
7885,122,129,0
7885,128,135,0
7885,139,146,0
144,18,25,0
144,24,31,0
144,30,37,0
144,60,67,0
144,63,70,0
144,74,81,0
144,99,106,0
144,130,137,0
144,131,138,0
144,146,153,0
144,158,165,0
8914,30,37,0
8914,33,40,0
8914,41,48,0
8914,72,79,0
8914,75,82,0
8914,78,85,0
8914,104,111,0
8914,110,117,0
11909,98,105,0
11909,135,142,0
11909,150,157,0
5839,13,20,0
5839,27,34,0
5839,53,60,0
5839,58,65,0
5839,76,83,0
5839,86,93,0
10278,25,32,0
10278,26,33,0
10278,46,53,0
10278,61,68,0
10278,68,75,0
10278,124,131,0
10278,126,133,0
10278,154,161,0
8297,52,59,0
5565,1,8,0
5565,66,73,0
5565,90,97,0
157,0,7,0
157,3,10,0
157,67,74,0
157,123,130,0
11713,15,22,0
11713,41,48,0
11713,47,54,0
11713,72,79,0
11713,85,92,0
11713,95,102,0
11713,115,122,0
11713,123,130,0
11713,132,139,0
11713,143,150,0
13158,6,13,0
13158,16,23,0
13158,114,121,0
13158,143,150,0
3139,12,19,0
3139,75,82,0
3139,126,133,0
3139,141,148,0
3139,142,149,0
13555,8,15,0
13555,10,17,0
13555,50,57,0
13555,86,93,0
1146,33,40,0
1146,35,42,0
1146,43,50,0
1146,70,77,0
1146,92,99,0
1146,131,138,0
6575,49,56,0
6575,67,74,0
6575,108,115,0
6575,131,138,0
6575,140,147,0
6575,142,149,0
13050,0,7,0
13050,48,55,0
13050,77,84,0
13050,85,92,0
13050,91,98,0
1273,0,7,0
1273,44,51,0
1273,54,61,0
1273,85,92,0
1273,117,124,0
1273,144,151,0
10407,45,52,0
9344,25,32,0
9344,68,75,0
9344,94,101,0
3791,18,25,0
3791,52,59,0
3791,59,66,0
3791,74,81,0
3791,89,96,0
6542,14,21,0
6542,45,52,0
6542,77,84,0
6542,101,108,0
6542,128,135,0
6542,144,151,0
11645,97,104,0
11645,126,133,0
11645,141,148,0
10838,7,14,0
10838,40,47,0
10838,45,52,0
10838,69,76,0
10838,97,104,0
3051,3,10,0
3051,23,30,0
3051,47,54,0
3051,62,69,0
3051,85,92,0
3051,113,120,0
3051,128,135,0
3051,138,145,0
6417,15,22,0
6417,56,63,0
6417,62,69,0
6417,64,71,0
6417,122,129,0
6417,128,135,0
10773,40,47,0
10773,43,50,0
10773,45,52,0
10773,53,60,0
6695,3,10,0
6695,92,99,0
6695,106,113,0
6695,125,132,0
6695,143,150,0
4922,156,163,0
411,5,12,0
411,26,33,0
411,77,84,0
411,89,96,0
411,98,105,0
411,104,111,0
3876,21,28,0
3876,149,156,0
6000,9,16,0
6000,111,118,0
6000,114,121,0
13409,12,19,0
13409,33,40,0
13409,76,83,0
13409,85,92,0
13409,91,98,0
13409,128,135,0
13409,134,141,0
2747,0,7,0
2747,26,33,0
2747,31,38,0
2747,65,72,0
2747,108,115,0
8494,43,50,0
8494,45,52,0
8494,85,92,0
8494,127,134,0
8494,142,149,0
6234,12,19,0
6234,79,86,0
6234,85,92,0
6234,91,98,0
6234,126,133,0
6234,136,143,0
6234,138,145,0
10894,132,139,0
4642,74,81,0
4642,82,89,0
4642,87,94,0
4642,90,97,0
4642,102,109,0
3091,37,44,0
3091,85,92,0
3091,91,98,0
9901,5,12,0
9901,30,37,0
9901,33,40,0
9901,72,79,0
9901,86,93,0
9901,135,142,0
4104,43,50,0
4104,45,52,0
4104,61,68,0
4104,80,87,0
4104,83,90,0
4104,91,98,0
4104,94,101,0
4104,101,108,0
4104,106,113,0
5278,17,24,0
5278,56,63,0
5278,134,141,0
13754,49,56,0
13754,109,116,0
13754,131,138,0
6811,13,20,0
6811,24,31,0
6811,61,68,0
6811,68,75,0
6811,79,86,0
9937,22,29,0
9937,100,107,0
9937,116,123,0
5549,56,63,0
5549,58,65,0
5549,64,71,0
5549,104,111,0
794,13,20,0
794,45,52,0
794,62,69,0
794,70,77,0
794,115,122,0
5320,24,31,0
5320,53,60,0
5320,90,97,0
8475,21,28,0
8475,43,50,0
7646,55,62,0
907,17,24,0
907,51,58,0
907,54,61,0
907,70,77,0
907,81,88,0
907,86,93,0
907,96,103,0
907,158,165,0
6269,49,56,0
6269,56,63,0
6269,68,75,0
6269,81,88,0
6269,118,125,0
6763,9,16,0
6763,34,41,0
6763,45,52,0
6763,50,57,0
6763,75,82,0
6763,115,122,0
13631,18,25,0
13631,45,52,0
13631,119,126,0
13631,122,129,0
12926,8,15,0
12926,65,72,0
12926,113,120,0
12926,158,165,0
649,62,69,0
13163,76,83,0
13163,92,99,0
13523,20,27,0
13523,30,37,0
13523,44,51,0
13523,81,88,0
13523,114,121,0
13523,122,129,0
13523,123,130,0
13523,154,161,0
4952,18,25,0
4952,23,30,0
4952,26,33,0
4952,46,53,0
4952,89,96,0
4952,100,107,0
4952,118,125,0
