seq_index,start_position,end_position,is_reversed_complement
2852,51,56,0
2852,66,71,0
2852,74,79,0
1427,24,29,0
1427,39,44,0
1427,47,52,0
2165,43,48,0
2165,58,63,0
2165,66,71,0
1681,33,38,0
1681,48,53,0
1681,56,61,0
6795,44,49,0
6795,59,64,0
6795,67,72,0
6511,56,61,0
6511,71,76,0
6511,79,84,0
3409,50,55,0
3409,65,70,0
3409,73,78,0
5694,7,12,0
5694,22,27,0
5694,30,35,0
2802,53,58,0
2802,68,73,0
2802,76,81,0
1849,22,27,0
1849,37,42,0
1849,45,50,0
811,10,15,0
811,25,30,0
811,33,38,0
7594,56,61,0
7594,71,76,0
7594,79,84,0
7250,17,22,0
7250,32,37,0
7250,40,45,0
7780,47,52,0
7780,62,67,0
7780,70,75,0
7448,53,58,0
7448,68,73,0
7448,76,81,0
2476,46,51,0
2476,61,66,0
2476,69,74,0
5861,45,50,0
5861,60,65,0
5861,68,73,0
7176,53,58,0
7176,68,73,0
7176,76,81,0
