seq_index,start_position,end_position,is_reversed_complement
4985,16,25,0
4985,104,113,0
4575,67,76,0
6072,51,60,0
6072,101,110,0
6072,155,164,0
2287,139,148,0
1702,47,56,0
1955,30,39,0
5974,25,34,0
5974,74,83,0
5974,128,137,0
3405,6,15,0
3405,28,37,0
3405,125,134,0
3405,140,149,0
2875,152,161,0
686,132,141,0
184,146,155,0
184,153,162,0
1089,85,94,0
1089,127,136,0
2014,106,115,0
2014,138,147,0
3292,94,103,0
1703,6,15,0
1703,19,28,0
1703,132,141,0
3219,89,98,0
3219,131,140,0
4887,157,166,0
1265,0,9,0
1265,127,136,0
182,159,168,0
1822,6,15,0
1822,41,50,0
550,124,133,0
3323,75,84,0
2118,35,44,0
2118,42,51,0
2118,86,95,0
2118,92,101,0
5434,75,84,0
5434,139,148,0
3297,16,25,0
3718,71,80,0
3854,122,131,0
3854,133,142,0
636,145,154,0
3162,46,55,0
3162,145,154,0
3162,148,157,0
1049,52,61,0
1049,138,147,0
1275,56,65,0
1275,117,126,0
1275,125,134,0
801,109,118,0
3761,25,34,0
3761,74,83,0
3761,128,137,0
4356,140,149,0
3407,31,40,0
3407,75,84,0
3407,90,99,0
3407,114,123,0
102,29,38,0
525,64,73,0
843,4,13,0
843,34,43,0
843,87,96,0
4737,60,69,0
4737,101,110,0
4737,119,128,0
58,107,116,0
5639,45,54,0
5639,75,84,0
5639,90,99,0
1170,100,109,0
2449,33,42,0
2449,155,164,0
365,22,31,0
365,159,168,0
1387,51,60,0
1387,75,84,0
1387,85,94,0
1387,103,112,0
4526,104,113,0
4526,155,164,0
3942,114,123,0
3291,85,94,0
4237,75,84,0
4237,116,125,0
3650,7,16,0
2919,11,20,0
2782,158,167,0
5000,29,38,0
5377,9,18,0
5377,62,71,0
5377,65,74,0
484,43,52,0
5857,8,17,0
5857,154,163,0
731,3,12,0
6097,18,27,0
3569,61,70,0
1895,104,113,0
4168,1,10,0
4168,44,53,0
5491,112,121,0
5491,141,150,0
3287,41,50,0
5822,12,21,0
5822,116,125,0
2085,16,25,0
437,13,22,0
437,24,33,0
437,28,37,0
437,114,123,0
1525,141,150,0
1768,120,129,0
435,128,137,0
3381,106,115,0
5454,88,97,0
5454,132,141,0
205,17,26,0
205,52,61,0
205,121,130,0
205,141,150,0
3043,144,153,0
1051,47,56,0
1051,137,146,0
1373,54,63,0
1373,136,145,0
4816,68,77,0
3586,11,20,0
2774,19,28,0
2774,85,94,0
2774,88,97,0
2774,124,133,0
4782,142,151,0
4271,105,114,0
