seq_index,start_position,end_position,is_reversed_complement
4699,3,9,0
4699,28,34,0
4575,45,51,0
4575,99,105,0
4575,117,123,0
1702,154,160,0
1955,59,65,0
2349,34,40,0
2349,77,83,0
2875,31,37,0
2875,114,120,0
686,93,99,0
184,62,68,0
184,101,107,0
1089,87,93,0
2014,138,144,0
3292,129,135,0
1703,81,87,0
4887,114,120,0
421,108,114,0
1265,25,31,0
1265,154,160,0
182,17,23,0
182,31,37,0
182,103,109,0
182,127,133,0
1822,11,17,0
1822,33,39,0
4029,1,7,0
4029,29,35,0
4029,39,45,0
4029,76,82,0
550,37,43,0
550,91,97,0
550,157,163,0
3323,33,39,0
3323,65,71,0
3323,150,156,0
2118,13,19,0
3645,27,33,0
3854,48,54,0
4583,103,109,0
636,9,15,0
636,15,21,0
636,112,118,0
729,17,23,0
3162,159,165,0
1049,6,12,0
1049,102,108,0
1275,49,55,0
801,71,77,0
801,158,164,0
2988,57,63,0
2988,102,108,0
3761,24,30,0
3761,62,68,0
4356,38,44,0
4356,157,163,0
102,156,162,0
525,53,59,0
525,159,165,0
843,8,14,0
843,56,62,0
843,150,156,0
4737,142,148,0
58,13,19,0
58,56,62,0
5639,32,38,0
5639,44,50,0
5639,74,80,0
1170,5,11,0
1170,9,15,0
365,14,20,0
365,34,40,0
365,37,43,0
365,48,54,0
365,61,67,0
365,75,81,0
78,8,14,0
1387,2,8,0
1387,153,159,0
2745,42,48,0
2745,155,161,0
4526,152,158,0
4526,159,165,0
3291,152,158,0
4237,0,6,0
4237,45,51,0
4237,65,71,0
4237,100,106,0
4237,117,123,0
3650,144,150,0
3650,158,164,0
2919,105,111,0
2782,8,14,0
2782,20,26,0
2782,159,165,0
5000,121,127,0
5000,132,138,0
5000,157,163,0
5377,140,146,0
484,113,119,0
484,159,165,0
5857,71,77,0
731,41,47,0
3569,5,11,0
3569,14,20,0
3569,120,126,0
3569,156,162,0
4168,24,30,0
5491,50,56,0
5491,64,70,0
5491,91,97,0
3287,6,12,0
3287,40,46,0
3287,126,132,0
5822,16,22,0
2085,58,64,0
1872,51,57,0
1525,69,75,0
435,9,15,0
435,59,65,0
435,99,105,0
435,100,106,0
435,135,141,0
3381,61,67,0
3381,66,72,0
3381,91,97,0
5454,58,64,0
453,76,82,0
2981,44,50,0
2981,60,66,0
4950,31,37,0
4950,45,51,0
4950,83,89,0
205,27,33,0
3043,65,71,0
1051,18,24,0
4816,35,41,0
4816,59,65,0
3586,35,41,0
3586,105,111,0
3586,154,160,0
2774,23,29,0
2774,41,47,0
2774,42,48,0
2774,55,61,0
4782,107,113,0
4271,18,24,0
4271,112,118,0
1603,144,150,0
3134,152,158,0
1905,7,13,0
1905,83,89,0
1905,110,116,0
2203,57,63,0
2203,155,161,0
936,3,9,0
615,153,159,0
3422,156,162,0
5400,18,24,0
5400,50,56,0
5400,159,165,0
4802,151,157,0
4050,80,86,0
4671,103,109,0
4671,159,165,0
4279,65,71,0
1220,77,83,0
144,91,97,0
144,112,118,0
1496,1,7,0
1496,7,13,0
4231,85,91,0
3727,93,99,0
3727,126,132,0
3147,23,29,0
3808,53,59,0
3808,56,62,0
3808,146,152,0
4341,38,44,0
4341,100,106,0
4059,49,55,0
4059,54,60,0
4059,67,73,0
4059,130,136,0
5565,158,164,0
969,85,91,0
969,120,126,0
1669,102,108,0
1669,122,128,0
157,26,32,0
895,93,99,0
895,156,162,0
2712,35,41,0
2712,155,161,0
586,18,24,0
586,114,120,0
586,145,151,0
4155,28,34,0
1069,31,37,0
1069,144,150,0
5850,42,48,0
5850,65,71,0
5850,135,141,0
5348,13,19,0
5348,34,40,0
5348,154,160,0
1146,21,27,0
1146,141,147,0
1146,152,158,0
1044,81,87,0
1044,125,131,0
1044,132,138,0
1044,146,152,0
1634,68,74,0
2139,7,13,0
2139,23,29,0
2139,128,134,0
1273,54,60,0
1273,97,103,0
1273,115,121,0
3062,35,41,0
3062,75,81,0
3062,107,113,0
3062,111,117,0
3791,24,30,0
3791,84,90,0
3791,92,98,0
3791,98,104,0
3791,152,158,0
1835,1,7,0
1835,76,82,0
1835,92,98,0
3449,82,88,0
3051,53,59,0
3051,135,141,0
4328,73,79,0
4328,126,132,0
3855,17,23,0
3855,45,51,0
3855,56,62,0
2535,60,66,0
2535,105,111,0
4755,78,84,0
3690,15,21,0
3690,23,29,0
3690,44,50,0
3690,109,115,0
3690,132,138,0
3690,137,143,0
3690,156,162,0
4795,67,73,0
4795,89,95,0
4795,110,116,0
4795,152,158,0
2862,101,107,0
2420,11,17,0
2420,75,81,0
2420,143,149,0
2420,159,165,0
411,34,40,0
3876,41,47,0
1474,50,56,0
1474,77,83,0
1474,128,134,0
5009,108,114,0
5009,148,154,0
2747,9,15,0
2747,152,158,0
1718,54,60,0
4124,60,66,0
4124,73,79,0
4124,86,92,0
4124,100,106,0
1527,22,28,0
1527,50,56,0
1527,144,150,0
4642,71,77,0
3091,28,34,0
3091,83,89,0
3091,157,163,0
4104,77,83,0
4104,98,104,0
4104,135,141,0
4104,154,160,0
2074,73,79,0
2259,13,19,0
2259,41,47,0
5278,17,23,0
5278,24,30,0
5278,53,59,0
5278,75,81,0
5278,145,151,0
4648,26,32,0
4648,33,39,0
4648,81,87,0
4725,31,37,0
4725,50,56,0
2478,42,48,0
2478,57,63,0
2478,58,64,0
5549,66,72,0
5549,97,103,0
794,16,22,0
5320,145,151,0
5320,152,158,0
907,42,48,0
907,45,51,0
907,151,157,0
5840,106,112,0
5840,119,125,0
5840,156,162,0
2408,35,41,0
2408,92,98,0
2408,124,130,0
2408,151,157,0
5094,0,6,0
722,87,93,0
5812,30,36,0
5812,47,53,0
1636,71,77,0
5118,10,16,0
5118,28,34,0
2181,64,70,0
2181,158,164,0
649,12,18,0
649,69,75,0
649,155,161,0
3079,93,99,0
2441,24,30,0
1231,30,36,0
1231,155,161,0
366,54,60,0
2238,60,66,0
2238,68,74,0
2238,78,84,0
2238,117,123,0
2238,143,149,0
2238,152,158,0
2238,159,165,0
5157,42,48,0
5157,59,65,0
5157,141,147,0
4990,65,71,0
3358,6,12,0
3358,136,142,0
3446,11,17,0
3446,18,24,0
3446,64,70,0
3446,93,99,0
3446,100,106,0
3446,120,126,0
3446,132,138,0
3446,156,162,0
4952,52,58,0
4514,102,108,0
4657,1,7,0
4657,91,97,0
2978,95,101,0
990,35,41,0
990,49,55,0
2356,11,17,0
2356,35,41,0
2356,71,77,0
1457,73,79,0
1864,82,88,0
1864,95,101,0
1115,23,29,0
2540,114,120,0
315,43,49,0
315,96,102,0
3930,53,59,0
3930,110,116,0
3930,140,146,0
5304,8,14,0
