seq_index,start_position,end_position,is_reversed_complement
1556,24,31,0
1556,38,45,0
1556,51,58,0
12130,108,115,0
12130,122,129,0
12130,135,142,0
11398,79,86,0
11398,93,100,0
11398,106,113,0
12320,122,129,0
12320,136,143,0
12320,149,156,0
10991,110,117,0
10991,124,131,0
10991,137,144,0
2958,32,39,0
2958,46,53,0
2958,59,66,0
2347,47,54,0
2347,61,68,0
2347,74,81,0
1998,107,114,0
1998,121,128,0
1998,134,141,0
13712,112,119,0
13712,126,133,0
13712,139,146,0
4395,131,138,0
4395,145,152,0
4395,158,165,0
7781,2,9,0
7781,16,23,0
7781,29,36,0
11525,63,70,0
11525,77,84,0
11525,90,97,0
11624,105,112,0
11624,119,126,0
11624,132,139,0
13005,21,28,0
13005,35,42,0
13005,48,55,0
