seq_index,start_position,end_position,is_reversed_complement
2014,66,73,0
2014,127,134,0
2014,8,15,0
2014,69,76,0
8551,94,101,0
8551,155,162,0
9265,49,56,0
9265,110,117,0
11024,92,99,0
11024,153,160,0
6802,52,59,0
6802,113,120,0
7437,22,29,0
7437,83,90,0
1373,66,73,0
1373,127,134,0
5400,51,58,0
5400,112,119,0
5839,58,65,0
5839,119,126,0
10278,68,75,0
10278,129,136,0
11713,47,54,0
11713,108,115,0
9344,94,101,0
9344,155,162,0
6417,62,69,0
6417,123,130,0
4104,61,68,0
4104,122,129,0
5278,17,24,0
5278,78,85,0
794,62,69,0
794,123,130,0
794,70,77,0
794,131,138,0
907,81,88,0
907,142,149,0
8519,69,76,0
8519,130,137,0
6152,27,34,0
6152,88,95,0
6152,32,39,0
6152,93,100,0
11156,70,77,0
11156,131,138,0
4002,6,13,0
4002,67,74,0
8177,23,30,0
8177,84,91,0
8177,84,91,0
8177,145,152,0
6897,85,92,0
6897,146,153,0
5725,59,66,0
5725,120,127,0
13510,97,104,0
13510,158,165,0
9863,10,17,0
9863,71,78,0
11413,8,15,0
11413,69,76,0
247,59,66,0
247,120,127,0
5476,65,72,0
5476,126,133,0
7512,49,56,0
7512,110,117,0
130,57,64,0
130,118,125,0
11099,56,63,0
11099,117,124,0
11099,58,65,0
11099,119,126,0
10083,51,58,0
10083,112,119,0
2631,56,63,0
2631,117,124,0
1580,73,80,0
1580,134,141,0
8242,32,39,0
8242,93,100,0
5081,14,21,0
5081,75,82,0
8048,40,47,0
8048,101,108,0
5575,27,34,0
5575,88,95,0
5575,70,77,0
5575,131,138,0
13400,50,57,0
13400,111,118,0
8932,36,43,0
8932,97,104,0
13317,7,14,0
13317,68,75,0
3583,72,79,0
3583,133,140,0
1462,70,77,0
1462,131,138,0
8218,7,14,0
8218,68,75,0
6931,64,71,0
6931,125,132,0
5712,71,78,0
5712,132,139,0
6111,37,44,0
6111,98,105,0
12142,65,72,0
12142,126,133,0
1313,74,81,0
1313,135,142,0
11245,56,63,0
11245,117,124,0
206,23,30,0
206,84,91,0
206,31,38,0
206,92,99,0
8804,81,88,0
8804,142,149,0
8955,26,33,0
8955,87,94,0
12165,11,18,0
12165,72,79,0
12464,66,73,0
12464,127,134,0
12464,17,24,0
12464,78,85,0
1923,45,52,0
1923,106,113,0
8066,58,65,0
8066,119,126,0
12474,17,24,0
12474,78,85,0
11660,90,97,0
11660,151,158,0
3622,48,55,0
3622,109,116,0
12917,31,38,0
12917,92,99,0
7924,72,79,0
7924,133,140,0
7222,27,34,0
7222,88,95,0
5671,55,62,0
5671,116,123,0
5671,42,49,0
5671,103,110,0
10687,71,78,0
10687,132,139,0
6612,17,24,0
6612,78,85,0
6129,21,28,0
6129,82,89,0
7878,16,23,0
7878,77,84,0
7878,21,28,0
7878,82,89,0
4471,27,34,0
4471,88,95,0
3418,21,28,0
3418,82,89,0
3418,79,86,0
3418,140,147,0
6693,56,63,0
6693,117,124,0
752,88,95,0
752,149,156,0
11582,61,68,0
11582,122,129,0
11978,36,43,0
11978,97,104,0
1786,47,54,0
1786,108,115,0
11154,21,28,0
11154,82,89,0
10063,82,89,0
10063,143,150,0
12073,20,27,0
12073,81,88,0
6287,34,41,0
6287,95,102,0
6287,11,18,0
6287,72,79,0
4573,77,84,0
4573,138,145,0
6978,95,102,0
6978,156,163,0
7187,49,56,0
7187,110,117,0
3794,65,72,0
3794,126,133,0
8322,11,18,0
8322,72,79,0
2537,11,18,0
2537,72,79,0
10096,67,74,0
10096,128,135,0
11306,40,47,0
11306,101,108,0
9828,77,84,0
9828,138,145,0
11496,26,33,0
11496,87,94,0
4406,82,89,0
4406,143,150,0
7040,64,71,0
7040,125,132,0
11483,62,69,0
11483,123,130,0
5203,95,102,0
5203,156,163,0
13516,95,102,0
13516,156,163,0
4265,59,66,0
4265,120,127,0
4265,6,13,0
4265,67,74,0
3133,43,50,0
3133,104,111,0
5276,64,71,0
5276,125,132,0
4652,63,70,0
4652,124,131,0
7821,84,91,0
7821,145,152,0
8723,34,41,0
8723,95,102,0
8723,65,72,0
8723,126,133,0
2073,64,71,0
2073,125,132,0
5424,87,94,0
5424,148,155,0
609,74,81,0
609,135,142,0
8401,1,8,0
8401,62,69,0
1154,2,9,0
1154,63,70,0
5675,3,10,0
5675,64,71,0
10678,60,67,0
10678,121,128,0
4449,76,83,0
4449,137,144,0
898,11,18,0
898,72,79,0
3955,28,35,0
3955,89,96,0
1286,4,11,0
1286,65,72,0
3769,81,88,0
3769,142,149,0
1817,16,23,0
1817,77,84,0
2674,22,29,0
2674,83,90,0
11232,21,28,0
11232,82,89,0
84,8,15,0
84,69,76,0
835,34,41,0
835,95,102,0
835,31,38,0
835,92,99,0
8390,42,49,0
8390,103,110,0
2312,36,43,0
2312,97,104,0
9940,1,8,0
9940,62,69,0
4857,4,11,0
4857,65,72,0
13789,21,28,0
13789,82,89,0
5921,55,62,0
5921,116,123,0
11587,32,39,0
11587,93,100,0
2292,29,36,0
2292,90,97,0
825,12,19,0
825,73,80,0
825,37,44,0
825,98,105,0
8193,40,47,0
8193,101,108,0
11343,89,96,0
11343,150,157,0
728,50,57,0
728,111,118,0
1015,34,41,0
1015,95,102,0
9504,42,49,0
9504,103,110,0
10918,11,18,0
10918,72,79,0
9724,65,72,0
9724,126,133,0
5514,87,94,0
5514,148,155,0
7658,14,21,0
7658,75,82,0
6089,71,78,0
6089,132,139,0
7088,35,42,0
7088,96,103,0
7088,52,59,0
7088,113,120,0
1815,60,67,0
1815,121,128,0
7981,33,40,0
7981,94,101,0
4461,49,56,0
4461,110,117,0
12582,40,47,0
12582,101,108,0
1775,63,70,0
1775,124,131,0
8014,38,45,0
8014,99,106,0
13387,70,77,0
13387,131,138,0
2530,24,31,0
2530,85,92,0
12445,32,39,0
12445,93,100,0
634,7,14,0
634,68,75,0
7055,55,62,0
7055,116,123,0
13612,29,36,0
13612,90,97,0
7620,58,65,0
7620,119,126,0
2243,22,29,0
2243,83,90,0
2243,88,95,0
2243,149,156,0
2243,13,20,0
2243,74,81,0
8212,63,70,0
8212,124,131,0
749,82,89,0
749,143,150,0
1739,73,80,0
1739,134,141,0
8071,43,50,0
8071,104,111,0
5381,37,44,0
5381,98,105,0
5998,88,95,0
5998,149,156,0
10997,55,62,0
10997,116,123,0
11448,70,77,0
11448,131,138,0
7652,23,30,0
7652,84,91,0
44,97,104,0
44,158,165,0
