seq_index,start_position,end_position,is_reversed_complement
4356,27,34,0
4356,52,59,0
4356,73,80,0
1812,30,37,0
1812,55,62,0
1812,76,83,0
5791,52,59,0
5791,77,84,0
5791,98,105,0
2352,31,38,0
2352,56,63,0
2352,77,84,0
4479,27,34,0
4479,52,59,0
4479,73,80,0
1852,27,34,0
1852,52,59,0
1852,73,80,0
4813,40,47,0
4813,65,72,0
4813,86,93,0
656,51,58,0
656,76,83,0
656,97,104,0
3466,27,34,0
3466,52,59,0
3466,73,80,0
1198,27,34,0
1198,52,59,0
1198,73,80,0
1198,76,83,0
1198,101,108,0
1198,122,129,0
2412,27,34,0
2412,52,59,0
2412,73,80,0
4923,27,34,0
4923,52,59,0
4923,73,80,0
4118,18,25,0
4118,43,50,0
4118,64,71,0
5226,9,16,0
5226,34,41,0
5226,55,62,0
1907,12,19,0
1907,37,44,0
1907,58,65,0
4263,61,68,0
4263,86,93,0
4263,107,114,0
4252,74,81,0
4252,99,106,0
4252,120,127,0
3722,77,84,0
3722,102,109,0
3722,123,130,0
923,51,58,0
923,76,83,0
923,97,104,0
2933,68,75,0
2933,93,100,0
2933,114,121,0
3248,27,34,0
3248,52,59,0
3248,73,80,0
3312,98,105,0
3312,123,130,0
3312,144,151,0
4343,51,58,0
4343,76,83,0
4343,97,104,0
4690,51,58,0
4690,76,83,0
4690,97,104,0
